pol,godina_studija,oblast,drzava,ocena,sati_ucenja_nedeljno,prisustvo_na_nastavi,smestaj,finansijski_status,bliskost_sa_roditeljima
F,4.0,Arts,Pakistan,C,18.0,poor,Non private,poor,Fair
M,2.0,Law,Pakistan,C,19.0,good,Private,good,Fair
F,3.0,Business,Pakistan,C,20.0,vgood,Private,vgood,Very close
M,4.0,Law,Pakistan,C,19.0,good,Non private,good,Very close
M,1.0,Engineering,Pakistan,C,12.0,vgood,Non private,vgood,Fair
M,2.0,Medicine,Pakistan,C,10.0,poor,Private,,Fair
M,3.0,Arts,Pakistan,B,10.0,vgood,Private,good,Very close
F,1.0,Business,Pakistan,C,12.0,,Private,poor,
M,1.0,Science,Pakistan,A,10.0,vgood,Private,poor,Fair
M,1.0,Business,Pakistan,C,5.0,vgood,Non private,good,Close
M,1.0,Business,Pakistan,A,14.0,good,Non private,poor,Very close
M,3.0,Business,Pakistan,B,18.0,good,Private,vgood,Fair
F,2.0,Science,Pakistan,B,11.0,vgood,Private,poor,Very close
M,3.0,Law,Pakistan,A,20.0,vgood,Non private,vgood,Fair
F,4.0,Medicine,Pakistan,A,16.0,good,Non private,poor,Very close
M,1.0,Medicine,Pakistan,B,7.0,vgood,Non private,good,
M,3.0,Science,Pakistan,C,8.5,vgood,Private,poor,Fair
M,1.0,Business,Pakistan,C,16.0,good,Non private,poor,Fair
M,1.0,Arts,Pakistan,C,20.0,good,Non private,poor,Fair
M,4.0,Engineering,Pakistan,B,17.0,good,Private,poor,Very close
M,1.0,Arts,Pakistan,B,8.0,poor,Non private,good,
M,3.0,Engineering,Pakistan,B,15.0,,Non private,poor,
F,3.0,Science,Pakistan,C,7.0,poor,Non private,good,Fair
M,1.0,Arts,Pakistan,C,18.0,poor,Non private,poor,Very close
M,1.0,Medicine,Pakistan,A,20.0,vgood,Private,,Fair
M,1.0,Engineering,Pakistan,C,17.0,vgood,Non private,vgood,Fair
F,4.0,Engineering,Pakistan,A,17.0,good,,vgood,Very close
F,3.0,Science,Pakistan,A,9.0,good,Non private,good,Very close
M,3.0,Medicine,Pakistan,A,15.0,poor,Non private,poor,Close
F,3.0,Medicine,Pakistan,C,15.0,good,,vgood,Close
M,1.0,Science,Pakistan,B,9.0,vgood,Private,vgood,Close
M,1.0,Engineering,Pakistan,B,15.0,vgood,Private,good,Fair
F,3.0,Business,Pakistan,C,18.0,vgood,Private,poor,Very close
M,2.0,Engineering,Pakistan,B,20.0,vgood,Non private,poor,Close
M,1.0,Arts,Pakistan,A,13.0,vgood,Non private,good,Fair
F,1.0,Science,Pakistan,C,8.0,poor,Non private,good,Close
M,1.0,Engineering,Pakistan,C,15.0,vgood,Private,poor,Close
F,2.0,Arts,Pakistan,A,19.9,,Private,vgood,Very close
F,3.0,Arts,Pakistan,B,16.0,good,Private,vgood,Very close
M,1.0,Business,Pakistan,C,5.0,good,Non private,vgood,Fair
F,1.0,Engineering,Pakistan,B,20.0,,Private,poor,Fair
M,1.0,Business,Pakistan,B,8.0,vgood,Non private,good,Close
F,2.0,Science,Pakistan,B,17.0,vgood,Private,vgood,Very close
F,1.0,Business,Pakistan,C,17.0,good,Non private,vgood,Very close
F,3.0,Engineering,Pakistan,B,6.0,vgood,Non private,vgood,Close
M,3.0,Medicine,Pakistan,C,16.0,poor,Private,,Very close
M,3.0,Science,Pakistan,C,14.0,vgood,Private,vgood,Very close
M,3.0,Medicine,Pakistan,C,14.0,poor,Private,,Fair
F,4.0,Science,Pakistan,A,5.0,good,Non private,vgood,Very close
M,1.0,Medicine,Pakistan,B,13.0,good,,good,Close
F,3.0,Engineering,Pakistan,C,16.0,good,Non private,poor,Fair
M,2.0,Law,Pakistan,A,15.0,poor,,poor,Close
M,1.0,Science,Pakistan,C,22.2,good,Private,vgood,Very close
M,1.0,Science,Pakistan,B,19.0,good,Private,good,Very close
M,3.0,Science,Pakistan,A,10.0,poor,Non private,vgood,Very close
F,3.0,Business,Pakistan,C,15.0,vgood,Non private,good,Fair
F,1.0,Medicine,Pakistan,C,20.0,poor,Private,poor,Fair
M,4.0,Law,Pakistan,C,20.4,vgood,Private,vgood,Very close
F,1.0,Medicine,Pakistan,A,12.0,good,Non private,vgood,
F,3.0,Law,Pakistan,A,6.0,,Private,,Close
M,1.0,Arts,Pakistan,A,14.0,vgood,Private,good,Fair
M,1.0,Business,Pakistan,C,14.0,,Non private,vgood,Fair
M,2.0,Medicine,Pakistan,B,7.0,poor,,,Close
M,4.0,Medicine,Pakistan,A,6.0,good,Private,,Very close
M,1.0,Business,Pakistan,C,19.0,good,Private,vgood,Fair
F,3.0,Science,Pakistan,C,23.8,good,Private,good,Close
F,3.0,Science,Pakistan,C,14.0,good,Private,poor,Fair
F,1.0,Engineering,Pakistan,B,16.0,poor,Private,good,Very close
F,4.0,Science,Pakistan,B,16.0,,Non private,,Close
M,1.0,Business,Pakistan,B,18.0,poor,,vgood,Close
F,3.0,Science,Pakistan,A,15.0,good,Non private,vgood,Fair
M,1.0,Law,Pakistan,B,8.0,poor,Non private,poor,Very close
M,4.0,Business,Pakistan,A,14.0,poor,Private,vgood,Close
F,3.0,Law,Pakistan,B,14.9,poor,Private,good,Close
F,1.0,Engineering,Pakistan,C,10.0,,,poor,Close
F,1.0,Law,Pakistan,C,6.0,poor,Private,vgood,Close
M,2.0,Medicine,Pakistan,C,11.0,vgood,Private,good,Close
M,3.0,Medicine,Pakistan,C,7.0,poor,Private,good,Close
M,1.0,Law,Pakistan,A,9.0,poor,Non private,vgood,Very close
F,4.0,Arts,Pakistan,B,14.0,poor,Private,poor,Close
M,1.0,Arts,Pakistan,C,13.0,,Non private,good,Very close
F,1.0,Medicine,Pakistan,C,6.0,poor,Private,good,Close
F,3.0,Science,Pakistan,B,17.0,vgood,Non private,vgood,Very close
F,2.0,Medicine,Pakistan,C,15.0,poor,Private,vgood,Fair
M,4.0,Business,Pakistan,A,6.0,poor,,good,Fair
M,2.0,Medicine,Pakistan,A,18.0,good,Private,poor,Very close
F,1.0,Arts,Pakistan,C,19.0,good,Non private,poor,Very close
F,3.0,Medicine,Pakistan,B,14.0,poor,Non private,good,Close
M,1.0,Business,Pakistan,A,7.0,vgood,Private,poor,Very close
F,1.0,Engineering,Pakistan,C,14.0,vgood,Private,vgood,Very close
M,1.0,Law,Pakistan,B,9.0,,Private,vgood,Close
F,4.0,Medicine,Pakistan,C,5.7,good,Private,poor,
M,2.0,Science,Pakistan,C,11.0,good,Non private,poor,Very close
M,3.0,Arts,Pakistan,A,9.0,good,Non private,poor,Very close
M,3.0,Business,Pakistan,C,10.0,vgood,Private,poor,Very close
F,2.0,Business,Pakistan,C,18.0,,Private,vgood,Very close
M,1.0,Engineering,Pakistan,C,9.0,good,Non private,good,Close
F,1.0,Medicine,Pakistan,C,5.0,good,Non private,poor,Very close
M,1.0,Business,Pakistan,C,16.0,vgood,Private,vgood,Close
M,3.0,Law,Pakistan,A,10.0,poor,Private,vgood,Close
M,3.0,Medicine,Pakistan,B,15.0,good,Non private,poor,Fair
M,3.0,Medicine,Pakistan,B,17.0,poor,Non private,poor,Close
M,1.0,Arts,Pakistan,B,18.0,poor,Non private,vgood,Fair
F,4.0,Business,Pakistan,B,5.0,good,Non private,vgood,
F,1.0,Medicine,Pakistan,A,17.0,,Private,good,Fair
F,2.0,Law,Pakistan,C,6.0,,Non private,,Close
M,1.0,Arts,Pakistan,A,7.0,poor,Private,poor,Close
F,2.0,Engineering,Pakistan,C,20.0,good,Non private,good,Fair
M,1.0,Arts,Pakistan,A,18.0,good,Non private,vgood,Very close
F,3.0,Engineering,Pakistan,C,13.0,,Private,poor,Close
M,3.0,Science,Pakistan,A,11.2,good,Non private,poor,Fair
M,2.0,Business,Pakistan,A,12.5,poor,Non private,poor,Fair
M,1.0,Medicine,Pakistan,B,18.0,good,Non private,good,Fair
F,1.0,Science,Pakistan,C,15.0,vgood,Private,good,Very close
F,2.0,Law,Pakistan,C,8.0,vgood,Private,good,Very close
F,4.0,Engineering,Pakistan,A,12.0,,Non private,vgood,Fair
F,2.0,Medicine,Pakistan,A,13.0,vgood,,good,Very close
F,1.0,Science,Pakistan,A,7.0,poor,Non private,good,Very close
M,1.0,Medicine,Pakistan,C,8.0,poor,,poor,Very close
M,3.0,Engineering,Pakistan,B,11.0,,Private,poor,Fair
M,1.0,Engineering,Pakistan,C,11.8,good,Non private,poor,Very close
F,3.0,Science,Pakistan,A,10.0,vgood,Non private,vgood,Very close
F,3.0,Business,Pakistan,B,9.0,good,Non private,good,Fair
M,3.0,Science,Pakistan,A,13.0,poor,Non private,good,Close
M,3.0,Business,Pakistan,B,14.4,good,Private,good,Fair
M,4.0,Engineering,Pakistan,C,15.0,good,Non private,good,Close
M,4.0,Arts,Pakistan,C,18.0,,Non private,good,Very close
F,1.0,Science,Pakistan,C,13.2,good,Non private,vgood,Very close
F,1.0,Engineering,Pakistan,A,6.0,good,Private,good,Close
M,4.0,Engineering,Pakistan,B,18.0,poor,Non private,vgood,Very close
F,1.0,Business,Pakistan,B,28.4,poor,Non private,good,Close
M,1.0,Medicine,Pakistan,C,33.6,,Non private,poor,Very close
M,2.0,Engineering,Pakistan,C,20.0,,Private,vgood,Close
M,1.0,Law,Pakistan,C,5.0,,Non private,good,Very close
M,3.0,Engineering,Pakistan,B,11.0,poor,Non private,poor,Fair
F,1.0,Medicine,Pakistan,B,5.0,poor,Private,good,Close
M,1.0,Medicine,Pakistan,A,17.0,,Non private,vgood,Fair
F,1.0,Law,Pakistan,C,16.0,poor,Private,vgood,Fair
M,1.0,Arts,Pakistan,A,5.0,good,Non private,poor,Fair
M,2.0,Law,Pakistan,C,2.9,vgood,Non private,,
F,2.0,Arts,Pakistan,C,5.0,poor,Non private,vgood,Close
F,4.0,Medicine,Pakistan,A,11.0,good,Private,poor,Close
M,2.0,Law,Pakistan,C,12.0,good,Non private,vgood,Close
M,1.0,Arts,Pakistan,A,6.0,vgood,Non private,,Very close
F,4.0,Science,Pakistan,C,15.0,vgood,Private,good,Close
F,2.0,Law,Pakistan,C,16.0,poor,Private,good,Fair
M,2.0,Engineering,Pakistan,A,13.0,vgood,Non private,vgood,Very close
F,1.0,Business,Pakistan,B,12.0,poor,Private,vgood,Fair
M,4.0,Medicine,Pakistan,A,20.0,vgood,Non private,good,Very close
F,1.0,Medicine,Pakistan,A,11.0,,Non private,poor,Very close
M,2.0,Arts,Pakistan,A,16.0,vgood,Non private,vgood,Very close
F,4.0,Business,Pakistan,C,17.0,good,,,Close
M,2.0,Arts,Pakistan,C,13.0,vgood,Non private,poor,Very close
F,4.0,Science,Pakistan,C,8.0,,Non private,vgood,Fair
F,2.0,Business,Pakistan,B,13.0,poor,Private,poor,Fair
M,1.0,Science,Pakistan,A,15.2,poor,Private,vgood,Very close
F,4.0,Science,Pakistan,A,16.0,poor,Non private,,Fair
M,1.0,Medicine,Pakistan,C,15.0,vgood,Private,vgood,Very close
M,2.0,Medicine,Pakistan,A,6.0,poor,Private,vgood,Very close
M,1.0,Science,Pakistan,A,8.0,vgood,,vgood,Close
F,1.0,Engineering,Pakistan,A,12.0,poor,Non private,poor,Fair
F,3.0,Science,Pakistan,B,5.0,poor,Private,vgood,Very close
F,4.0,Medicine,Pakistan,A,13.0,vgood,Non private,good,Very close
F,2.0,Business,Pakistan,C,16.0,good,Non private,,Close
M,2.0,Arts,Pakistan,A,10.0,good,Private,vgood,Very close
F,3.0,Medicine,Pakistan,A,11.0,,Private,poor,
M,4.0,Medicine,Pakistan,C,11.0,vgood,Private,poor,Close
M,3.0,Business,Pakistan,B,5.0,poor,,good,Very close
M,1.0,Engineering,Pakistan,A,15.0,vgood,Non private,,Fair
M,2.0,Business,Pakistan,A,6.0,vgood,Private,vgood,Close
M,1.0,Business,Pakistan,A,12.0,good,Non private,vgood,Very close
M,1.0,Business,Pakistan,A,18.4,vgood,Private,poor,Very close
M,3.0,Medicine,Pakistan,C,20.0,good,Non private,vgood,Very close
F,3.0,Science,Pakistan,C,9.0,vgood,Private,,Fair
M,2.0,Arts,Pakistan,A,7.0,vgood,Non private,good,
M,1.0,Engineering,Pakistan,A,11.0,poor,Private,poor,Very close
M,2.0,Business,Pakistan,A,11.8,poor,Non private,poor,
M,1.0,Law,Pakistan,A,12.0,poor,Non private,vgood,Very close
F,2.0,Business,Pakistan,C,20.0,vgood,Private,vgood,Fair
M,4.0,Law,Pakistan,B,9.3,good,Private,poor,Very close
M,3.0,Business,Pakistan,A,7.0,vgood,Private,vgood,Close
F,4.0,Arts,Pakistan,C,9.0,vgood,Private,vgood,Very close
F,4.0,Medicine,Pakistan,B,12.0,vgood,Non private,poor,Fair
M,1.0,Business,Pakistan,C,15.0,poor,Non private,vgood,
F,4.0,Medicine,Pakistan,A,16.0,good,Non private,vgood,Very close
F,1.0,Arts,Pakistan,A,12.5,vgood,Private,,Close
F,4.0,Law,Pakistan,A,7.0,good,,vgood,Close
F,3.0,Business,Pakistan,B,15.0,good,Non private,,Very close
M,4.0,Business,Pakistan,A,8.0,vgood,Non private,vgood,Very close
F,3.0,Law,Pakistan,B,16.0,poor,Non private,vgood,Very close
M,1.0,Arts,Pakistan,C,17.0,,Non private,good,
F,4.0,Engineering,Pakistan,B,7.0,vgood,Private,poor,Very close
M,2.0,Engineering,Pakistan,A,12.4,good,Non private,good,Fair
F,2.0,Arts,Pakistan,C,18.0,vgood,Private,good,
F,1.0,Medicine,Pakistan,A,16.0,good,Private,good,Close
M,3.0,Science,Pakistan,C,10.0,poor,Private,,Very close
M,3.0,Medicine,Pakistan,A,18.0,vgood,Non private,poor,Fair
F,3.0,Law,Pakistan,B,14.0,poor,,good,Close
M,1.0,Business,Pakistan,B,5.0,good,,,Fair
F,1.0,Law,Pakistan,A,3.6,good,,poor,Fair
M,3.0,Law,Pakistan,B,10.0,good,Non private,good,Fair
F,4.0,Arts,Pakistan,B,20.0,poor,Non private,poor,Close
F,1.0,Business,Pakistan,B,26.5,good,,vgood,Close
F,1.0,Business,Pakistan,C,9.0,vgood,Private,,Fair
M,1.0,Law,Pakistan,C,6.0,good,Private,good,Fair
M,4.0,Law,Pakistan,B,19.0,good,Non private,good,Fair
F,3.0,Medicine,Pakistan,B,17.0,vgood,Private,good,Close
F,1.0,Medicine,Pakistan,B,19.0,,Non private,poor,
F,2.0,Science,Pakistan,B,9.0,poor,Private,vgood,Very close
F,1.0,Science,Pakistan,B,19.0,poor,Non private,poor,Very close
F,1.0,Arts,Pakistan,A,12.0,good,Non private,vgood,
F,2.0,Science,Pakistan,C,12.4,good,,,Fair
M,4.0,Arts,Pakistan,A,13.0,vgood,Private,poor,
F,2.0,Engineering,Pakistan,C,11.0,vgood,Non private,poor,Very close
F,1.0,Medicine,Pakistan,B,13.0,poor,Private,vgood,Very close
M,2.0,Science,Pakistan,B,9.0,good,Non private,,Very close
M,4.0,Arts,Pakistan,B,13.0,vgood,Private,,Very close
F,4.0,Arts,Pakistan,C,13.0,vgood,Private,vgood,Very close
M,1.0,Engineering,Pakistan,B,10.0,vgood,Private,good,Very close
M,4.0,Business,Pakistan,B,17.0,vgood,Non private,,Fair
M,4.0,Business,Pakistan,B,11.0,good,Non private,good,
M,1.0,Business,Pakistan,C,19.0,poor,Non private,vgood,Very close
F,1.0,Business,Pakistan,C,12.0,vgood,Private,good,Fair
F,2.0,Arts,Pakistan,C,11.0,vgood,,vgood,Fair
M,4.0,Engineering,Pakistan,B,10.0,good,Private,good,Close
M,2.0,Arts,Pakistan,C,15.0,,,vgood,Fair
M,2.0,Business,Pakistan,C,11.0,poor,Private,good,Very close
M,4.0,Law,Pakistan,A,5.0,poor,Non private,good,Close
F,1.0,Science,Pakistan,B,6.0,good,Non private,poor,Close
M,4.0,Science,Pakistan,A,15.0,good,Private,vgood,Fair
M,1.0,Business,Pakistan,B,18.0,poor,Private,good,Close
F,1.0,Engineering,Pakistan,A,11.8,poor,Non private,poor,Very close
F,2.0,Science,Pakistan,B,10.0,vgood,Private,,
F,1.0,Engineering,Pakistan,C,17.0,,Non private,poor,
F,2.0,Arts,Pakistan,A,5.0,poor,Non private,good,
F,3.0,Law,Pakistan,A,11.0,vgood,Non private,vgood,Close
M,2.0,Business,Pakistan,C,8.0,vgood,Non private,poor,Fair
M,2.0,Business,Pakistan,B,13.0,poor,Private,good,Very close
F,4.0,Arts,Pakistan,A,19.0,good,Non private,poor,Close
M,4.0,Arts,Pakistan,B,12.7,good,,poor,Close
F,1.0,Law,Pakistan,A,5.0,vgood,,poor,Fair
F,1.0,Business,Pakistan,A,14.0,good,Non private,good,Very close
M,1.0,Engineering,Pakistan,A,11.0,vgood,,poor,Close
M,4.0,Science,Pakistan,B,4.8,,Non private,vgood,Very close
F,2.0,Medicine,Pakistan,C,7.0,good,Private,vgood,Fair
M,4.0,Business,Pakistan,A,18.0,good,Non private,poor,Close
M,1.0,Business,Pakistan,B,11.0,vgood,Non private,poor,Very close
M,1.0,Engineering,Pakistan,C,16.0,vgood,Private,good,Fair
M,3.0,Science,Pakistan,A,29.6,good,Non private,poor,Very close
M,4.0,Law,Pakistan,A,14.0,vgood,Non private,good,Very close
M,4.0,Business,Pakistan,A,5.0,poor,Private,,Fair
M,3.0,Medicine,Pakistan,C,19.0,good,Non private,good,Close
M,2.0,Medicine,Pakistan,A,10.0,good,Private,poor,Close
M,3.0,Engineering,Pakistan,A,5.0,vgood,Non private,vgood,Fair
F,3.0,Business,Pakistan,B,13.0,good,Private,good,Close
F,1.0,Medicine,Pakistan,A,13.0,good,,vgood,Close
M,1.0,Business,Pakistan,A,9.7,poor,Non private,vgood,Fair
M,2.0,Law,Pakistan,A,7.0,good,Private,vgood,Very close
M,1.0,Science,Pakistan,B,6.0,poor,Private,poor,Very close
F,4.0,Business,Pakistan,A,11.0,poor,Private,,Very close
M,4.0,Arts,Pakistan,A,18.0,good,Non private,poor,Very close
F,2.0,Law,Pakistan,A,18.0,good,Non private,vgood,Close
F,2.0,Medicine,Pakistan,C,12.0,,Private,good,Fair
M,1.0,Law,Pakistan,B,9.0,poor,Non private,good,Fair
M,2.0,Arts,Pakistan,B,20.0,vgood,Private,vgood,Very close
F,3.0,Law,Pakistan,C,15.0,good,Non private,vgood,Fair
F,1.0,Business,Pakistan,C,7.0,poor,Non private,vgood,Close
M,1.0,Science,Pakistan,A,10.0,poor,Private,poor,
F,2.0,Law,Pakistan,C,16.0,,Non private,good,Very close
F,1.0,Law,Pakistan,A,19.0,poor,Private,poor,Very close
F,4.0,Law,Pakistan,C,13.0,vgood,Private,poor,Very close
M,4.0,Medicine,Pakistan,C,14.0,good,Non private,poor,Fair
M,4.0,Business,Pakistan,C,13.0,vgood,Private,vgood,Very close
F,2.0,Science,Pakistan,C,8.0,poor,Private,poor,
M,3.0,Law,Pakistan,B,13.0,poor,Non private,vgood,Close
M,2.0,Arts,Pakistan,C,16.6,good,Non private,,Very close
M,3.0,Medicine,Pakistan,A,21.4,good,Private,vgood,Fair
M,1.0,Law,Pakistan,B,20.0,vgood,Non private,good,
M,4.0,Medicine,Pakistan,A,15.0,poor,Non private,poor,Very close
M,3.0,Law,Pakistan,B,15.5,vgood,Private,poor,Very close
M,1.0,Medicine,Pakistan,C,12.0,poor,Private,poor,Very close
M,2.0,Medicine,Pakistan,C,5.0,poor,Private,poor,Very close
F,3.0,Medicine,Pakistan,A,9.0,vgood,,vgood,Fair
F,2.0,Law,Pakistan,A,20.0,good,,good,
M,1.0,Engineering,Pakistan,C,9.0,good,Private,vgood,
M,2.0,Law,Pakistan,C,10.0,good,Non private,vgood,Close
F,3.0,Science,Pakistan,A,20.0,good,Private,poor,Fair
M,1.0,Engineering,Pakistan,B,10.0,vgood,Private,vgood,Very close
M,3.0,Science,Pakistan,C,13.0,good,Non private,good,Fair
M,3.0,Medicine,Pakistan,B,13.0,vgood,Non private,good,Very close
F,3.0,Science,Pakistan,B,7.0,poor,Non private,vgood,Fair
M,1.0,Engineering,Pakistan,C,14.0,poor,Private,vgood,Close
F,1.0,Law,Pakistan,B,7.0,poor,Private,vgood,Close
F,3.0,Business,Pakistan,B,7.1,good,Private,vgood,Very close
M,1.0,Medicine,Pakistan,A,15.0,good,Private,good,Fair
F,2.0,Business,Pakistan,A,19.0,good,Non private,vgood,Very close
M,2.0,Science,Pakistan,B,7.0,,Non private,poor,
F,1.0,Science,Pakistan,C,19.0,vgood,,vgood,Very close
M,2.0,Law,Pakistan,A,6.0,poor,Private,vgood,Fair
F,4.0,Arts,Pakistan,C,8.0,good,Non private,,Close
M,3.0,Medicine,Pakistan,A,14.0,vgood,Non private,,Close
M,1.0,Business,Pakistan,A,9.0,good,Non private,poor,Fair
F,2.0,Medicine,Pakistan,A,6.0,good,Non private,,Fair
F,4.0,Science,Pakistan,B,8.0,poor,Non private,good,Fair
M,2.0,Medicine,Pakistan,C,17.0,vgood,Non private,vgood,Close
F,3.0,Arts,Pakistan,B,6.0,good,Non private,vgood,Very close
M,1.0,Law,Pakistan,A,10.0,vgood,Private,good,Very close
F,1.0,Arts,Pakistan,C,12.0,good,Private,poor,Close
M,3.0,Medicine,Pakistan,B,18.0,poor,Non private,good,Fair
M,4.0,Science,Pakistan,A,5.0,,Private,good,Close
F,3.0,Medicine,Pakistan,C,7.0,good,Private,vgood,
M,1.0,Law,Pakistan,C,8.0,,Private,good,Very close
M,3.0,Arts,Pakistan,C,19.0,poor,Private,poor,Fair
F,1.0,Arts,Pakistan,A,18.0,poor,,vgood,Close
M,1.0,Medicine,Pakistan,C,8.0,poor,Non private,good,Fair
F,1.0,Medicine,Pakistan,B,15.0,good,Private,good,Very close
M,1.0,Arts,Pakistan,C,12.0,good,Private,good,Fair
F,1.0,Law,Pakistan,B,9.0,,Non private,poor,Fair
F,4.0,Science,Pakistan,A,7.0,poor,Non private,vgood,Very close
M,1.0,Business,Pakistan,C,10.0,poor,Private,good,Close
M,1.0,Business,Pakistan,B,16.0,good,Private,good,Very close
M,2.0,Arts,Pakistan,B,17.0,poor,Non private,vgood,Close
M,1.0,Law,Pakistan,B,9.0,vgood,Private,good,Close
M,3.0,Medicine,Pakistan,A,9.0,good,Private,good,Very close
M,1.0,Arts,Pakistan,C,15.0,vgood,Non private,good,Fair
F,3.0,Business,Pakistan,B,7.0,,Non private,vgood,Close
M,3.0,Law,Pakistan,B,16.0,vgood,Private,vgood,Very close
F,3.0,Business,Pakistan,C,18.0,vgood,Private,poor,Very close
M,1.0,Law,Pakistan,C,9.9,vgood,Non private,vgood,Close
F,3.0,Law,Pakistan,C,5.0,good,,good,Fair
M,4.0,Medicine,Pakistan,B,5.1,good,Non private,vgood,Fair
M,3.0,Medicine,Pakistan,C,11.0,poor,Non private,good,Very close
F,2.0,Business,Pakistan,C,19.0,good,Non private,good,Very close
M,1.0,Engineering,Pakistan,A,19.0,good,Non private,vgood,Fair
F,4.0,Arts,Pakistan,B,8.0,vgood,Private,good,Close
F,1.0,Business,Pakistan,A,17.0,vgood,Non private,good,Close
M,1.0,Law,Pakistan,C,7.0,vgood,Non private,poor,Fair
F,1.0,Engineering,Pakistan,B,14.0,good,Non private,vgood,Close
M,1.0,Engineering,Pakistan,B,16.0,good,Non private,vgood,Very close
M,3.0,Medicine,Pakistan,B,14.0,good,Non private,good,Fair
M,2.0,Engineering,Pakistan,A,7.0,vgood,Private,,Very close
M,4.0,Law,Pakistan,C,9.0,good,,poor,Very close
F,2.0,Engineering,Pakistan,B,5.0,poor,,good,Very close
F,1.0,Law,Pakistan,A,7.0,poor,Private,vgood,Very close
M,4.0,Business,Pakistan,B,11.0,good,Private,vgood,
M,2.0,Science,Pakistan,A,9.0,poor,Private,good,Fair
M,3.0,Business,Pakistan,A,6.0,vgood,Non private,poor,Close
F,1.0,Engineering,Pakistan,A,15.0,vgood,Private,poor,Close
F,1.0,Arts,Pakistan,C,7.0,vgood,Non private,vgood,Fair
M,4.0,Science,Pakistan,C,14.0,poor,Non private,poor,Close
F,2.0,Medicine,Pakistan,A,17.0,vgood,Non private,vgood,Very close
M,1.0,Engineering,Pakistan,C,10.0,good,Private,poor,Very close
M,4.0,Science,Pakistan,B,5.0,vgood,Non private,good,Fair
M,3.0,Business,Pakistan,B,12.0,poor,Non private,poor,Close
M,2.0,Law,Pakistan,A,19.0,good,Private,poor,Fair
M,4.0,Business,Pakistan,B,18.0,poor,Private,good,Close
M,3.0,Medicine,Pakistan,C,11.0,good,Private,vgood,Fair
F,3.0,Medicine,Pakistan,C,5.0,poor,Non private,vgood,Very close
F,4.0,Law,Pakistan,A,17.0,poor,Private,poor,Fair
M,1.0,Law,Pakistan,B,5.0,poor,Non private,poor,Very close
M,4.0,Arts,Pakistan,B,2.3,vgood,Private,vgood,Close
M,1.0,Arts,Pakistan,C,10.0,poor,Private,good,Fair
M,2.0,Arts,Pakistan,C,20.0,poor,Private,poor,Close
M,4.0,Arts,Pakistan,A,8.0,good,Private,,Fair
F,2.0,Business,Pakistan,B,7.0,vgood,Private,good,Close
M,2.0,Arts,Pakistan,B,5.0,vgood,Non private,vgood,Very close
M,2.0,Science,Pakistan,B,8.0,poor,Private,good,Close
M,1.0,Law,Pakistan,A,19.0,vgood,Non private,vgood,Fair
F,3.0,Arts,Pakistan,C,20.0,vgood,Private,vgood,Very close
M,1.0,Arts,Pakistan,C,6.0,good,Private,vgood,Close
F,2.0,Medicine,Pakistan,C,17.0,poor,Private,poor,Close
M,2.0,Engineering,Pakistan,C,8.0,,Non private,vgood,Close
F,1.0,Science,Pakistan,C,11.0,vgood,Non private,,Very close
F,3.0,Business,Pakistan,B,5.0,,Non private,,Very close
F,2.0,Arts,Pakistan,A,8.0,poor,Private,good,Close
M,4.0,Business,Pakistan,A,13.0,poor,Non private,poor,Very close
M,1.0,Law,Pakistan,B,7.0,vgood,,vgood,Close
F,3.0,Engineering,Pakistan,A,15.0,good,Private,vgood,
M,2.0,Engineering,Pakistan,A,22.5,vgood,Private,vgood,
F,1.0,Law,Pakistan,B,10.0,vgood,Private,poor,Very close
F,4.0,Business,Pakistan,C,5.0,good,Non private,good,Very close
F,1.0,Engineering,Pakistan,A,12.0,good,Non private,good,Very close
F,1.0,Arts,Pakistan,C,8.0,poor,Non private,poor,Close
M,2.0,Engineering,Pakistan,A,20.0,good,,,Very close
M,1.0,Arts,Pakistan,A,8.0,,Private,,Close
M,1.0,Medicine,Pakistan,C,10.0,good,Non private,poor,Very close
M,1.0,Science,Pakistan,A,14.1,good,Non private,poor,Very close
M,1.0,Medicine,Pakistan,B,12.3,good,Private,vgood,Close
M,4.0,Law,Pakistan,B,10.0,vgood,Non private,vgood,Close
F,1.0,Business,Pakistan,B,10.0,poor,Non private,good,
M,1.0,Engineering,Pakistan,A,14.0,poor,Non private,vgood,Close
M,4.0,Business,Pakistan,B,11.0,vgood,Non private,poor,Very close
M,2.0,Science,Pakistan,C,15.0,vgood,Private,good,Fair
F,4.0,Engineering,Pakistan,B,12.0,good,Non private,vgood,Close
M,3.0,Medicine,Pakistan,C,14.0,poor,Private,good,Fair
M,1.0,Engineering,Pakistan,C,6.0,good,,poor,Close
F,2.0,Business,Pakistan,A,11.0,,Non private,poor,Very close
F,4.0,Engineering,Pakistan,C,17.0,vgood,Private,poor,Very close
M,1.0,Arts,Pakistan,C,14.0,good,Non private,poor,Close
F,2.0,Science,Pakistan,C,7.0,good,Non private,poor,Close
F,1.0,Science,Pakistan,A,9.0,,,poor,Close
F,1.0,Science,Pakistan,C,20.0,good,Non private,good,Close
